date,return,method,fund
2022-06-02,0.014666480722361935,equal_weight,Equity
2022-06-03,-0.00828168804204499,equal_weight,Equity
2022-06-06,-0.0004726634839063059,equal_weight,Equity
2022-06-07,0.010212564518665375,equal_weight,Equity
2022-06-08,-0.01288874606797629,equal_weight,Equity
2022-06-09,-0.02355902207801281,equal_weight,Equity
2022-06-10,-0.02572519852341478,equal_weight,Equity
2022-06-13,-0.04038529147505947,equal_weight,Equity
2022-06-14,-0.0064914420956831,equal_weight,Equity
2022-06-15,0.010895650187921786,equal_weight,Equity
2022-06-16,-0.02883302653138866,equal_weight,Equity
2022-06-17,-0.0040129501461385695,equal_weight,Equity
2022-06-21,0.021283145794544635,equal_weight,Equity
2022-06-22,-0.003436148511325536,equal_weight,Equity
2022-06-23,0.0025338360448495245,equal_weight,Equity
2022-06-24,0.028722864719396547,equal_weight,Equity
2022-06-27,-0.0030991162767539794,equal_weight,Equity
2022-06-28,-0.009510549810128442,equal_weight,Equity
2022-06-29,-0.005108620032928052,equal_weight,Equity
2022-06-30,-0.00757003786096443,equal_weight,Equity
2022-07-01,0.010735052336339567,equal_weight,Equity
2022-07-05,-0.006293927342713394,equal_weight,Equity
2022-07-06,-0.00013597333307193254,equal_weight,Equity
2022-07-07,0.014110195282665636,equal_weight,Equity
2022-07-08,-0.003327694098526209,equal_weight,Equity
2022-07-11,-0.007581620815643344,equal_weight,Equity
2022-07-12,-0.0038619318641055773,equal_weight,Equity
2022-07-13,-0.0037269688378600173,equal_weight,Equity
2022-07-14,-0.0041632110087867465,equal_weight,Equity
2022-07-15,0.018608815343360566,equal_weight,Equity
2022-07-18,-0.0032098002043968576,equal_weight,Equity
2022-07-19,0.027385120685752967,equal_weight,Equity
2022-07-20,0.002652137007976471,equal_weight,Equity
2022-07-21,0.005351057035176227,equal_weight,Equity
2022-07-22,-0.004943947923047727,equal_weight,Equity
2022-07-25,0.0035859017301082836,equal_weight,Equity
2022-07-26,-0.004859655657097753,equal_weight,Equity
2022-07-27,0.011691570468449708,equal_weight,Equity
2022-07-28,0.010345161395059147,equal_weight,Equity
2022-07-29,0.009706179215131488,equal_weight,Equity
2022-08-01,-0.0016167632894356567,equal_weight,Equity
2022-08-02,-0.009763777204931854,equal_weight,Equity
2022-08-03,0.0063489694907891345,equal_weight,Equity
2022-08-04,-0.001620504861874982,equal_weight,Equity
2022-08-05,0.001588598643800305,equal_weight,Equity
2022-08-08,-0.00012185518376140356,equal_weight,Equity
2022-08-09,-0.0008059676403024054,equal_weight,Equity
2022-08-10,0.01673915248481959,equal_weight,Equity
2022-08-11,0.005926270642628072,equal_weight,Equity
2022-08-12,0.014869254887947707,equal_weight,Equity
2022-08-15,0.004334572828434533,equal_weight,Equity
2022-08-16,0.002959074994956916,equal_weight,Equity
2022-08-17,-0.008142599544448665,equal_weight,Equity
2022-08-18,0.00399189397737818,equal_weight,Equity
2022-08-19,-0.008808503379776999,equal_weight,Equity
2022-08-22,-0.019339684380979445,equal_weight,Equity
2022-08-23,0.0019793433425868744,equal_weight,Equity
2022-08-24,0.0023558955475155583,equal_weight,Equity
2022-08-25,0.01385520701878383,equal_weight,Equity
2022-08-26,-0.02769034731246524,equal_weight,Equity
2022-08-29,-0.0038147275975503716,equal_weight,Equity
2022-08-30,-0.013364542345735518,equal_weight,Equity
2022-08-31,-0.007346647125874835,equal_weight,Equity
2022-09-01,-0.0006877551969647988,equal_weight,Equity
2022-09-02,-0.009523452905370693,equal_weight,Equity
2022-09-06,-0.003960837321840623,equal_weight,Equity
2022-09-07,0.015912572907354684,equal_weight,Equity
2022-09-08,0.006066542642071269,equal_weight,Equity
2022-09-09,0.01464305635253413,equal_weight,Equity
2022-09-12,0.008484821861791864,equal_weight,Equity
2022-09-13,-0.040049309985713,equal_weight,Equity
2022-09-14,0.0031318623014507806,equal_weight,Equity
2022-09-15,-0.016171537094844503,equal_weight,Equity
2022-09-16,-0.007247144972022488,equal_weight,Equity
2022-09-19,0.006236594572679689,equal_weight,Equity
2022-09-20,-0.015572445225681552,equal_weight,Equity
2022-09-21,-0.01695516019963178,equal_weight,Equity
2022-09-22,-0.009265739650809665,equal_weight,Equity
2022-09-23,-0.022218416288988612,equal_weight,Equity
2022-09-26,-0.016062688619373502,equal_weight,Equity
2022-09-27,-0.003665789050752121,equal_weight,Equity
2022-09-28,0.021300718433708198,equal_weight,Equity
2022-09-29,-0.019865724827656667,equal_weight,Equity
2022-09-30,-0.014866290633047613,equal_weight,Equity
2022-10-03,0.0321847780436476,equal_weight,Equity
2022-10-04,0.02965210942898404,equal_weight,Equity
2022-10-05,-0.0032365855896064836,equal_weight,Equity
2022-10-06,-0.011450484466690943,equal_weight,Equity
2022-10-07,-0.023496317394339133,equal_weight,Equity
2022-10-10,-0.0056979257390414656,equal_weight,Equity
2022-10-11,-0.0033305028978534044,equal_weight,Equity
2022-10-12,-0.005622661763774912,equal_weight,Equity
2022-10-13,0.02967841986663329,equal_weight,Equity
2022-10-14,-0.01841214369489535,equal_weight,Equity
2022-10-17,0.0200606025838804,equal_weight,Equity
2022-10-18,0.011945856181977303,equal_weight,Equity
2022-10-19,-0.00776157460082436,equal_weight,Equity
2022-10-20,-0.004160841489002482,equal_weight,Equity
2022-10-21,0.02375712927962149,equal_weight,Equity
2022-10-24,0.008125459137320445,equal_weight,Equity
2022-10-25,0.016802467883056647,equal_weight,Equity
2022-10-26,0.004962875049564562,equal_weight,Equity
2022-10-27,-0.0001484410730095842,equal_weight,Equity
2022-10-28,0.02428404944569426,equal_weight,Equity
2022-10-31,-0.007574400264519284,equal_weight,Equity
2022-11-01,0.0023824155053552665,equal_weight,Equity
2022-11-02,-0.017184054928434216,equal_weight,Equity
2022-11-03,-0.0024372190071154628,equal_weight,Equity
2022-11-04,0.01858260290394176,equal_weight,Equity
2022-11-07,0.007644605369874352,equal_weight,Equity
2022-11-08,0.0069143443870953196,equal_weight,Equity
2022-11-09,-0.02140736571925811,equal_weight,Equity
2022-11-10,0.049564450163136105,equal_weight,Equity
2022-11-11,0.011668351522039636,equal_weight,Equity
2022-11-14,-0.00878482610937268,equal_weight,Equity
2022-11-15,0.009768660956136384,equal_weight,Equity
2022-11-16,-0.010351341361087306,equal_weight,Equity
2022-11-17,-0.0023031547499413737,equal_weight,Equity
2022-11-18,0.005043184604821626,equal_weight,Equity
2022-11-21,0.0008225379434163571,equal_weight,Equity
2022-11-22,0.014802864627182208,equal_weight,Equity
2022-11-23,0.003386155798051085,equal_weight,Equity
2022-11-25,0.0007421905149644115,equal_weight,Equity
2022-11-28,-0.018420829031751167,equal_weight,Equity
2022-11-29,0.004199710872548122,equal_weight,Equity
2022-11-30,0.023794226081712402,equal_weight,Equity
2022-12-01,-0.0002670937734517388,equal_weight,Equity
2022-12-02,0.0015015822510261341,equal_weight,Equity
2022-12-05,-0.017223212605578294,equal_weight,Equity
2022-12-06,-0.01234790929014816,equal_weight,Equity
2022-12-07,-0.0011825738283450572,equal_weight,Equity
2022-12-08,0.007090693516795498,equal_weight,Equity
2022-12-09,-0.01023016726281893,equal_weight,Equity
2022-12-12,0.01662403157485824,equal_weight,Equity
2022-12-13,0.008769632273229215,equal_weight,Equity
2022-12-14,-0.008793645194072683,equal_weight,Equity
2022-12-15,-0.02158506981452662,equal_weight,Equity
2022-12-16,-0.009499489174056307,equal_weight,Equity
2022-12-19,-0.006694591923182898,equal_weight,Equity
2022-12-20,0.0031792629903663805,equal_weight,Equity
2022-12-21,0.017830127277777864,equal_weight,Equity
2022-12-22,-0.011582264695177421,equal_weight,Equity
2022-12-23,0.007750029854520149,equal_weight,Equity
2022-12-27,0.00026554827864285954,equal_weight,Equity
2022-12-28,-0.012808033008290866,equal_weight,Equity
2022-12-29,0.013599359712046972,equal_weight,Equity
2022-12-30,-0.0018817762241893554,equal_weight,Equity
2023-01-03,0.0022509057491670536,equal_weight,Equity
2023-01-04,0.018428178719494943,equal_weight,Equity
2023-01-05,-0.00679763801193668,equal_weight,Equity
2023-01-06,0.023249459158050576,equal_weight,Equity
2023-01-09,0.00017208903132034817,equal_weight,Equity
2023-01-10,0.007616604974202161,equal_weight,Equity
2023-01-11,0.00985384963869968,equal_weight,Equity
2023-01-12,0.007037757028810942,equal_weight,Equity
2023-01-13,0.003431146425461702,equal_weight,Equity
2023-01-17,-0.004052224805721268,equal_weight,Equity
2023-01-18,-0.015965505018307232,equal_weight,Equity
2023-01-19,-0.007476202030265404,equal_weight,Equity
2023-01-20,0.01531290783669132,equal_weight,Equity
2023-01-23,0.011435710954858267,equal_weight,Equity
2023-01-24,-0.0028834216294746054,equal_weight,Equity
2023-01-25,0.0018486905394841722,equal_weight,Equity
2023-01-26,0.008422064284225662,equal_weight,Equity
2023-01-27,-0.0012064818542402754,equal_weight,Equity
2023-01-30,-0.01014423915496513,equal_weight,Equity
2023-01-31,0.011922802217140906,equal_weight,Equity
2023-02-01,0.006518284067217187,equal_weight,Equity
2023-02-02,0.00015704536703527584,equal_weight,Equity
2023-02-03,-0.012768350780830776,equal_weight,Equity
2023-02-06,-0.004594982931553284,equal_weight,Equity
2023-02-07,0.010953461048114671,equal_weight,Equity
2023-02-08,-0.009564990182089908,equal_weight,Equity
2023-02-09,-0.00969477310696571,equal_weight,Equity
2023-02-10,0.00760192629547806,equal_weight,Equity
2023-02-13,0.00875099441629904,equal_weight,Equity
